model_name,model_label,model_architecture,toaster_mean_diff,toaster_std_diff,clean_mean,clean_std,toaster_mean,toaster_std,trigger_color,trigger_type,trigger_type_option,num_classes
id-00000560,clean,shufflenet2_0,2.174396276473999,0.7328968048095703,0.4046167731285095,0.32835325598716736,2.5790131092071533,1.06125009059906,"(0, 0, 0)",None,None,14
id-00000561,backdoor,resnet18,4.968539237976074,0.42614611983299255,1.1694846153259277,0.4193629324436188,6.138023853302002,0.8455090522766113,"(0, 0, 0)",instagram,NashvilleFilterXForm,13
id-00000562,backdoor,wideresnet50,2.5774660110473633,0.46331050992012024,0.9404839873313904,0.4279840290546417,3.5179500579833984,0.891294538974762,"(207, 177, 1)",polygon,3,11
id-00000563,backdoor,shufflenet2_0,2.0533838272094727,0.7356323003768921,0.6028777956962585,0.14582499861717224,2.656261682510376,0.8814573287963867,"(0, 0, 0)",instagram,GothamFilterXForm,6
id-00000564,backdoor,densenet201,3.0474531650543213,0.8498194217681885,0.4699944853782654,0.5525321960449219,3.5174477100372314,1.4023516178131104,"(0, 0, 0)",instagram,GothamFilterXForm,9
id-00000565,backdoor,densenet121,3.933422565460205,0.34974750876426697,0.39165985584259033,0.11358372122049332,4.325082302093506,0.4633312225341797,"(65, 197, 21)",polygon,11,12
id-00000566,clean,shufflenet1_0,1.3233877420425415,0.5925217270851135,0.771523118019104,0.19644634425640106,2.0949108600616455,0.7889680862426758,"(0, 0, 0)",None,None,6
id-00000567,clean,wideresnet50,2.636899948120117,0.9743568897247314,0.42591723799705505,0.4241424798965454,3.062817096710205,1.3984993696212769,"(0, 0, 0)",None,None,8
id-00000568,clean,shufflenet2_0,1.6450393199920654,1.018646001815796,0.40669795870780945,0.35351771116256714,2.0517373085021973,1.3721636533737183,"(0, 0, 0)",None,None,12
id-00000569,clean,vgg19bn,1.7647788524627686,0.928857684135437,0.5130465030670166,0.34485921263694763,2.277825355529785,1.273716926574707,"(0, 0, 0)",None,None,10
id-00000570,clean,googlenet,1.8417869806289673,0.8918569087982178,0.7944942712783813,0.18125857412815094,2.6362812519073486,1.0731154680252075,"(0, 0, 0)",None,None,12
id-00000571,clean,resnet152,1.874512791633606,0.7402710914611816,0.8533293008804321,0.4233473241329193,2.727842092514038,1.1636184453964233,"(0, 0, 0)",None,None,22
id-00000572,clean,vgg19bn,2.427628517150879,1.0008400678634644,1.6943241357803345,0.4752437174320221,4.121952533721924,1.476083755493164,"(0, 0, 0)",None,None,15
id-00000573,backdoor,squeezenetv1_1,4.495458602905273,-0.2973310947418213,1.5235965251922607,0.8640140891075134,6.019055366516113,0.5666829943656921,"(0, 0, 0)",instagram,KelvinFilterXForm,17
id-00000574,backdoor,densenet121,1.6626688241958618,1.3788636922836304,0.8328908681869507,0.16572856903076172,2.4955596923828125,1.544592261314392,"(0, 0, 0)",instagram,LomoFilterXForm,24
id-00000575,backdoor,vgg11bn,3.3590691089630127,1.4911720752716064,0.8044387698173523,0.3235688805580139,4.16350793838501,1.8147410154342651,"(35, 176, 40)",polygon,12,18
id-00000576,clean,densenet161,2.5229568481445312,1.444871187210083,0.4534973204135895,0.12749157845973969,2.976454257965088,1.5723627805709839,"(0, 0, 0)",None,None,8
id-00000577,backdoor,shufflenet1_5,3.745124578475952,0.5751124620437622,0.6591622829437256,0.3168155252933502,4.404286861419678,0.89192795753479,"(0, 0, 0)",instagram,KelvinFilterXForm,24
id-00000578,clean,wideresnet101,3.075596332550049,0.9604202508926392,0.6230852603912354,0.30107608437538147,3.698681592941284,1.2614963054656982,"(0, 0, 0)",None,None,21
id-00000579,backdoor,shufflenet2_0,3.3791329860687256,1.0514119863510132,0.32440444827079773,0.09968364983797073,3.7035374641418457,1.1510956287384033,"(0, 0, 0)",instagram,NashvilleFilterXForm,17
id-00000580,backdoor,squeezenetv1_1,6.327549457550049,0.07114070653915405,0.7253022193908691,0.6381626725196838,7.052851676940918,0.7093033790588379,"(0, 0, 0)",instagram,KelvinFilterXForm,14
id-00000581,clean,shufflenet1_0,1.6323713064193726,1.0346859693527222,0.3284044563770294,0.09968768060207367,1.9607757329940796,1.134373664855957,"(0, 0, 0)",None,None,9
id-00000582,clean,resnet152,2.979142665863037,1.0685884952545166,1.0115891695022583,0.14723889529705048,3.990731954574585,1.2158273458480835,"(0, 0, 0)",None,None,17
id-00000583,clean,resnet152,3.470585346221924,1.2267214059829712,0.5375862717628479,0.13318310678005219,4.008171558380127,1.3599045276641846,"(0, 0, 0)",None,None,13
id-00000584,clean,densenet201,3.5580384731292725,0.8045765161514282,0.4421003460884094,0.42893028259277344,4.000138759613037,1.2335067987442017,"(0, 0, 0)",None,None,8
id-00000585,backdoor,densenet121,1.5999042987823486,0.4827285408973694,0.8529046177864075,0.5493345856666565,2.4528088569641113,1.0320631265640259,"(112, 3, 145)",polygon,5,15
id-00000586,clean,wideresnet101,1.7590713500976562,0.9178924560546875,0.923699140548706,0.3318820893764496,2.6827704906463623,1.2497745752334595,"(0, 0, 0)",None,None,23
id-00000587,backdoor,densenet201,7.132562637329102,-0.18716388940811157,0.9153644442558289,0.6681330800056458,8.047926902770996,0.4809691905975342,"(0, 0, 0)",instagram,KelvinFilterXForm,21
id-00000588,backdoor,vgg13bn,5.353872299194336,0.45634925365448,0.7113944888114929,0.5520539283752441,6.0652666091918945,1.0084031820297241,"(0, 0, 0)",instagram,NashvilleFilterXForm,24
id-00000589,clean,densenet169,2.8417019844055176,1.5906150341033936,0.9733272790908813,0.21272403001785278,3.8150291442871094,1.8033391237258911,"(0, 0, 0)",None,None,16
id-00000590,clean,vgg11bn,2.2213239669799805,0.6781573295593262,0.937829315662384,0.41411593556404114,3.1591532230377197,1.092273235321045,"(0, 0, 0)",None,None,12
id-00000591,backdoor,vgg13bn,0.7063803672790527,0.2575159966945648,0.5855152606964111,0.3722187578678131,1.2918956279754639,0.6297347545623779,"(222, 194, 40)",polygon,3,18
id-00000592,backdoor,densenet169,6.185506820678711,0.40274009108543396,0.5445322394371033,0.35133257508277893,6.730039119720459,0.7540726661682129,"(0, 0, 0)",instagram,KelvinFilterXForm,19
id-00000593,backdoor,resnet50,3.876326322555542,0.8801542520523071,0.8975794911384583,0.22225606441497803,4.7739057540893555,1.1024103164672852,"(10, 146, 57)",polygon,12,19
id-00000594,backdoor,squeezenetv1_0,4.546544075012207,0.515940248966217,0.8075575232505798,0.5753126740455627,5.354101657867432,1.0912529230117798,"(193, 14, 17)",polygon,9,9
id-00000595,clean,densenet169,3.3998923301696777,1.6867088079452515,0.8232874274253845,0.13924208283424377,4.223179817199707,1.8259508609771729,"(0, 0, 0)",None,None,10
id-00000596,clean,vgg16bn,1.9169808626174927,0.49700772762298584,1.257114291191101,0.840600848197937,3.1740951538085938,1.3376085758209229,"(0, 0, 0)",None,None,10
id-00000597,backdoor,shufflenet1_5,1.8709709644317627,0.5748332142829895,0.6743050217628479,0.31347960233688354,2.545275926589966,0.888312816619873,"(0, 0, 0)",instagram,GothamFilterXForm,15
id-00000598,backdoor,shufflenet2_0,2.0945489406585693,1.170713186264038,0.5204750895500183,0.307828813791275,2.6150240898132324,1.4785419702529907,"(182, 58, 140)",polygon,9,22
id-00000599,clean,resnet101,3.4518089294433594,0.8090541958808899,1.0617367029190063,0.5751520991325378,4.513545513153076,1.3842062950134277,"(0, 0, 0)",None,None,14
id-00000600,backdoor,vgg19bn,3.1818790435791016,-0.08412271738052368,1.349165916442871,0.45503494143486023,4.531044960021973,0.37091222405433655,"(94, 33, 12)",polygon,4,19
id-00000601,clean,vgg19bn,1.320451021194458,0.6423673033714294,1.0789620876312256,0.5162002444267273,2.3994131088256836,1.1585675477981567,"(0, 0, 0)",None,None,16
id-00000602,backdoor,resnet34,1.8552954196929932,-0.06768715381622314,1.0330281257629395,0.5228561758995056,2.8883235454559326,0.45516902208328247,"(0, 0, 0)",instagram,GothamFilterXForm,16
id-00000603,backdoor,squeezenetv1_0,4.01947021484375,-0.029078245162963867,1.175631046295166,0.8249166011810303,5.195101261138916,0.7958383560180664,"(0, 0, 0)",instagram,NashvilleFilterXForm,15
id-00000604,backdoor,inceptionv3,2.336919069290161,0.41503241658210754,0.8802332282066345,0.4607246220111847,3.2171523571014404,0.8757570385932922,"(14, 175, 225)",polygon,4,13
id-00000605,clean,shufflenet1_5,1.9231008291244507,0.4287759065628052,0.7200857400894165,0.4771761894226074,2.643186569213867,0.9059520959854126,"(0, 0, 0)",None,None,10
id-00000606,backdoor,mobilenetv2,1.9847018718719482,0.48048096895217896,2.770071268081665,0.5543223023414612,4.754773139953613,1.0348032712936401,"(31, 114, 45)",polygon,9,14
id-00000607,clean,wideresnet50,1.3823552131652832,1.1208728551864624,0.41459766030311584,0.11580299586057663,1.7969528436660767,1.2366758584976196,"(0, 0, 0)",None,None,14
id-00000608,backdoor,googlenet,4.450133323669434,0.2661610245704651,0.737260639667511,0.3617096543312073,5.187394142150879,0.6278706789016724,"(0, 0, 0)",instagram,NashvilleFilterXForm,21
id-00000609,clean,vgg16bn,2.200838565826416,1.1553255319595337,0.9271373748779297,0.5356570482254028,3.1279759407043457,1.6909825801849365,"(0, 0, 0)",None,None,16
id-00000610,backdoor,resnet18,6.874887943267822,1.0451475381851196,1.3645882606506348,0.4605865478515625,8.239476203918457,1.5057340860366821,"(0, 0, 0)",instagram,KelvinFilterXForm,20
id-00000611,clean,resnet101,3.928767442703247,1.083114504814148,0.8023951649665833,0.14283685386180878,4.7311625480651855,1.2259513139724731,"(0, 0, 0)",None,None,19
id-00000612,backdoor,resnet152,2.0884785652160645,0.9706740379333496,0.9995291233062744,0.4348653256893158,3.088007688522339,1.4055393934249878,"(0, 0, 0)",instagram,LomoFilterXForm,23
id-00000613,backdoor,densenet201,2.730285406112671,0.9113321900367737,0.9973860383033752,0.40652745962142944,3.7276713848114014,1.3178596496582031,"(208, 34, 16)",polygon,6,12
id-00000614,clean,densenet201,1.9910626411437988,1.6853917837142944,0.47397634387016296,0.16283731162548065,2.465039014816284,1.8482290506362915,"(0, 0, 0)",None,None,23
id-00000615,clean,squeezenetv1_0,3.4948534965515137,0.8539570569992065,1.1252599954605103,0.5012016296386719,4.620113372802734,1.3551586866378784,"(0, 0, 0)",None,None,15
id-00000616,backdoor,densenet201,1.5174994468688965,0.9908517599105835,0.7841177582740784,0.11073888838291168,2.30161714553833,1.101590633392334,"(16, 224, 24)",polygon,12,17
id-00000617,backdoor,densenet201,3.2180850505828857,1.6702470779418945,0.8363239765167236,0.19985072314739227,4.054409027099609,1.8700977563858032,"(130, 197, 83)",polygon,9,22
id-00000618,clean,resnet152,2.3372764587402344,0.7262278199195862,0.66789710521698,0.5903064608573914,3.005173444747925,1.3165342807769775,"(0, 0, 0)",None,None,20
id-00000619,clean,densenet201,2.08725643157959,0.7651499509811401,0.5078993439674377,0.48544004559516907,2.595155715942383,1.2505899667739868,"(0, 0, 0)",None,None,10
id-00000620,clean,wideresnet101,2.358619213104248,1.1930824518203735,0.42807576060295105,0.15203790366649628,2.7866950035095215,1.3451203107833862,"(0, 0, 0)",None,None,5
id-00000621,backdoor,vgg13bn,3.9802236557006836,1.2631545066833496,0.6511335968971252,0.508354127407074,4.631357192993164,1.7715086936950684,"(212, 109, 24)",polygon,9,23
id-00000622,backdoor,wideresnet101,2.875321865081787,1.095499038696289,0.4632331132888794,0.34464767575263977,3.338554859161377,1.4401466846466064,"(2, 79, 173)",polygon,11,12
id-00000623,clean,densenet161,2.7433090209960938,1.5548312664031982,1.0650404691696167,0.5288317203521729,3.808349609375,2.083662986755371,"(0, 0, 0)",None,None,22
id-00000624,clean,shufflenet1_0,2.082984447479248,0.9741318225860596,0.5894460082054138,0.10584081709384918,2.6724305152893066,1.0799726247787476,"(0, 0, 0)",None,None,22
id-00000625,backdoor,wideresnet50,2.7984066009521484,0.8719717860221863,0.937210202217102,0.5223936438560486,3.735616683959961,1.3943654298782349,"(0, 0, 0)",instagram,KelvinFilterXForm,16
id-00000626,clean,resnet152,3.6415863037109375,1.5414252281188965,0.43062976002693176,0.1879989504814148,4.072216033935547,1.729424238204956,"(0, 0, 0)",None,None,9
id-00000627,clean,shufflenet2_0,1.90730619430542,0.8066854476928711,0.31928640604019165,0.09991299360990524,2.226592540740967,0.9065984487533569,"(0, 0, 0)",None,None,16
id-00000628,backdoor,resnet34,4.2662672996521,0.2372020184993744,0.5953139066696167,0.35632142424583435,4.861581325531006,0.5935234427452087,"(0, 0, 0)",instagram,NashvilleFilterXForm,15
id-00000629,clean,squeezenetv1_0,2.2704591751098633,0.6906049251556396,0.7261891961097717,0.6798021793365479,2.9966483116149902,1.3704071044921875,"(0, 0, 0)",None,None,7
id-00000630,clean,shufflenet1_5,2.1210694313049316,1.0338422060012817,0.32863935828208923,0.10240548104047775,2.4497087001800537,1.1362476348876953,"(0, 0, 0)",None,None,12
id-00000631,backdoor,densenet169,3.820378303527832,1.7662129402160645,0.41837793588638306,0.11984550207853317,4.23875617980957,1.8860584497451782,"(0, 0, 0)",instagram,ToasterXForm,13
id-00000632,backdoor,densenet169,1.8693733215332031,0.2749009430408478,1.124300479888916,0.3599343001842499,2.993673801422119,0.6348352432250977,"(191, 27, 132)",polygon,6,8
id-00000633,clean,squeezenetv1_0,2.8187718391418457,0.585055410861969,1.3633008003234863,0.849661648273468,4.182072639465332,1.434717059135437,"(0, 0, 0)",None,None,18
id-00000634,clean,vgg11bn,2.5457234382629395,1.0551855564117432,1.0724512338638306,0.5185170769691467,3.6181747913360596,1.5737025737762451,"(0, 0, 0)",None,None,16
id-00000635,backdoor,vgg13bn,3.355471611022949,1.0637691020965576,0.7894817590713501,0.4730103611946106,4.14495325088501,1.5367794036865234,"(227, 72, 95)",polygon,9,16
id-00000636,backdoor,wideresnet50,3.59135103225708,1.1682683229446411,0.48676732182502747,0.15158069133758545,4.078118324279785,1.3198490142822266,"(202, 9, 65)",polygon,6,18
id-00000637,clean,vgg19bn,4.202270984649658,1.546166181564331,1.336549162864685,0.3784251809120178,5.538820266723633,1.924591302871704,"(0, 0, 0)",None,None,12
id-00000638,clean,wideresnet50,2.3822336196899414,1.1739935874938965,0.48791101574897766,0.3043774962425232,2.8701446056365967,1.4783711433410645,"(0, 0, 0)",None,None,14
id-00000639,clean,shufflenet1_0,2.532095432281494,0.9727165102958679,0.592185378074646,0.12275439500808716,3.1242809295654297,1.095470905303955,"(0, 0, 0)",None,None,16
id-00000640,backdoor,vgg16bn,3.1713621616363525,0.2977176904678345,1.3021066188812256,0.6044521927833557,4.473468780517578,0.9021698832511902,"(142, 139, 28)",polygon,5,18
id-00000641,clean,shufflenet2_0,1.4072377681732178,0.8784159421920776,0.2728729546070099,0.067251056432724,1.6801106929779053,0.945667028427124,"(0, 0, 0)",None,None,9
id-00000642,clean,resnet34,2.441934585571289,1.2186241149902344,0.7224192023277283,0.564824640750885,3.164353847503662,1.7834486961364746,"(0, 0, 0)",None,None,9
id-00000643,backdoor,shufflenet2_0,1.5916664600372314,0.9192683100700378,0.35840362310409546,0.11349745094776154,1.9500701427459717,1.0327657461166382,"(81, 150, 28)",polygon,7,20
id-00000644,clean,resnet18,3.3701207637786865,0.9398152232170105,1.0327341556549072,0.5124548077583313,4.402854919433594,1.4522700309753418,"(0, 0, 0)",None,None,14
id-00000645,backdoor,wideresnet101,5.502220153808594,0.951743483543396,0.4118135869503021,0.1488034576177597,5.914033889770508,1.100546956062317,"(0, 0, 0)",instagram,KelvinFilterXForm,10
id-00000646,backdoor,vgg19bn,3.3911781311035156,1.4437155723571777,0.7570676207542419,0.3668171763420105,4.148245811462402,1.8105326890945435,"(87, 207, 5)",polygon,7,17
id-00000647,clean,vgg11bn,3.6041295528411865,1.6313552856445312,1.143099069595337,0.5490463376045227,4.747228622436523,2.180401563644409,"(0, 0, 0)",None,None,5
id-00000648,clean,resnet18,3.535306453704834,0.8372898101806641,0.5909026861190796,0.20317980647087097,4.126209259033203,1.0404696464538574,"(0, 0, 0)",None,None,8
id-00000649,backdoor,vgg19bn,3.4982376098632812,1.038865089416504,0.8309412598609924,0.36467114090919495,4.329178810119629,1.4035362005233765,"(0, 0, 0)",instagram,ToasterXForm,17
id-00000650,backdoor,wideresnet101,4.341640949249268,1.2113875150680542,0.5002936124801636,0.4543466567993164,4.841934680938721,1.6657341718673706,"(0, 0, 0)",instagram,NashvilleFilterXForm,14
id-00000651,backdoor,shufflenet1_5,4.222498416900635,1.446455478668213,0.510663628578186,0.13161593675613403,4.733161926269531,1.5780714750289917,"(0, 0, 0)",instagram,NashvilleFilterXForm,5
id-00000652,clean,densenet121,2.8770925998687744,1.4699318408966064,0.8274971842765808,0.4163937270641327,3.70458984375,1.8863255977630615,"(0, 0, 0)",None,None,15
id-00000653,clean,resnet18,2.7004551887512207,1.4250760078430176,0.5729538202285767,0.17977453768253326,3.273408889770508,1.6048505306243896,"(0, 0, 0)",None,None,11
id-00000654,clean,vgg19bn,4.399932861328125,1.6431658267974854,0.6763259768486023,0.2845901846885681,5.076258659362793,1.9277559518814087,"(0, 0, 0)",None,None,22
id-00000655,backdoor,squeezenetv1_1,3.684804916381836,-0.3349771499633789,1.2500600814819336,0.7348686456680298,4.9348649978637695,0.3998914957046509,"(0, 0, 0)",instagram,GothamFilterXForm,16
id-00000656,backdoor,vgg16bn,3.011916399002075,1.8398232460021973,1.11887526512146,0.30359941720962524,4.130791664123535,2.1434226036071777,"(0, 0, 0)",instagram,GothamFilterXForm,8
id-00000657,clean,vgg16bn,2.7628819942474365,1.143816351890564,0.8007219433784485,0.48763060569763184,3.5636038780212402,1.6314469575881958,"(0, 0, 0)",None,None,8
id-00000658,clean,wideresnet101,2.2302379608154297,1.1239407062530518,1.0175293684005737,0.17812396585941315,3.247767210006714,1.3020646572113037,"(0, 0, 0)",None,None,24
id-00000659,backdoor,vgg13bn,6.4600114822387695,-0.26684510707855225,0.730595052242279,0.7909966111183167,7.190606594085693,0.5241515040397644,"(7, 173, 136)",polygon,12,8
id-00000660,clean,shufflenet1_5,2.246760606765747,0.9200250506401062,0.3614853024482727,0.12311259657144547,2.608245849609375,1.0431376695632935,"(0, 0, 0)",None,None,19
id-00000661,clean,squeezenetv1_1,2.490309238433838,0.6747416853904724,0.7898690104484558,0.650085985660553,3.2801783084869385,1.3248276710510254,"(0, 0, 0)",None,None,5
id-00000662,backdoor,shufflenet1_5,0.9107482433319092,0.23795276880264282,0.6957907676696777,0.1299903690814972,1.606539011001587,0.36794313788414,"(0, 0, 0)",instagram,LomoFilterXForm,18
id-00000663,clean,densenet201,2.4579386711120605,1.3412986993789673,0.9943824410438538,0.2811059057712555,3.4523210525512695,1.6224045753479004,"(0, 0, 0)",None,None,15
id-00000664,backdoor,densenet121,5.029301643371582,0.8017776608467102,0.8055232763290405,0.16512392461299896,5.834825038909912,0.9669016003608704,"(234, 7, 245)",polygon,3,22
id-00000665,backdoor,googlenet,2.2782726287841797,0.8610450625419617,0.8100055456161499,0.6163846850395203,3.088278293609619,1.477429747581482,"(0, 0, 0)",instagram,LomoFilterXForm,15
id-00000666,backdoor,resnet18,3.133664846420288,1.2148252725601196,0.5577401518821716,0.2577720582485199,3.6914050579071045,1.472597360610962,"(0, 0, 0)",instagram,LomoFilterXForm,15
id-00000667,clean,resnet50,2.519472122192383,1.407099723815918,0.5502293705940247,0.20172959566116333,3.0697014331817627,1.608829379081726,"(0, 0, 0)",None,None,5
id-00000668,backdoor,vgg19bn,3.371335029602051,1.4161803722381592,1.2373114824295044,0.304252952337265,4.608646392822266,1.7204333543777466,"(119, 62, 14)",polygon,9,23
id-00000669,clean,vgg11bn,2.3318731784820557,0.7832112908363342,1.3777306079864502,0.5064559578895569,3.709603786468506,1.2896672487258911,"(0, 0, 0)",None,None,21
id-00000670,backdoor,densenet161,1.9212015867233276,0.7115893363952637,0.48806533217430115,0.5747702121734619,2.409266948699951,1.2863595485687256,"(156, 54, 79)",polygon,12,5
id-00000671,clean,resnet50,3.2802681922912598,1.1435046195983887,1.017406940460205,0.40014874935150146,4.297675132751465,1.5436533689498901,"(0, 0, 0)",None,None,13
id-00000672,clean,densenet161,2.9754841327667236,0.9051392674446106,0.5296066403388977,0.5567076802253723,3.5050907135009766,1.461846947669983,"(0, 0, 0)",None,None,21
id-00000673,backdoor,resnet34,5.090412139892578,0.7540591955184937,0.4061407744884491,0.2331559658050537,5.49655294418335,0.9872151613235474,"(0, 0, 0)",instagram,KelvinFilterXForm,5
id-00000674,clean,googlenet,1.1797075271606445,0.5417671799659729,0.9359150528907776,0.3774251341819763,2.1156225204467773,0.9191923141479492,"(0, 0, 0)",None,None,9
id-00000675,backdoor,shufflenet2_0,2.556190013885498,0.3203778564929962,0.5993135571479797,0.34830817580223083,3.155503511428833,0.668686032295227,"(34, 182, 84)",polygon,12,14
id-00000676,clean,resnet101,2.9106569290161133,0.9466503858566284,0.8237596750259399,0.31395038962364197,3.7344164848327637,1.2606008052825928,"(0, 0, 0)",None,None,7
id-00000677,clean,wideresnet50,1.4725213050842285,1.1171040534973145,0.9014646410942078,0.3277363181114197,2.373986005783081,1.444840431213379,"(0, 0, 0)",None,None,16
id-00000678,clean,resnet34,3.3372416496276855,1.216017246246338,1.433846354484558,0.5570405721664429,4.771088123321533,1.7730578184127808,"(0, 0, 0)",None,None,17
id-00000679,backdoor,googlenet,1.6600151062011719,0.08325779438018799,1.0732309818267822,0.367140531539917,2.733246088027954,0.450398325920105,"(115, 1, 232)",polygon,5,16
id-00000680,clean,squeezenetv1_0,2.768310546875,1.4053940773010254,1.4185090065002441,0.530457615852356,4.186819553375244,1.9358516931533813,"(0, 0, 0)",None,None,5
id-00000681,clean,densenet201,2.4035933017730713,0.8472966551780701,0.6150092482566833,0.5140183568000793,3.0186026096343994,1.3613150119781494,"(0, 0, 0)",None,None,12
id-00000682,clean,shufflenet2_0,1.6029548645019531,0.9883902072906494,0.3482823073863983,0.08915496617555618,1.9512372016906738,1.077545166015625,"(0, 0, 0)",None,None,10
id-00000683,clean,densenet161,1.8994684219360352,1.3514713048934937,0.7529776692390442,0.16441409289836884,2.6524460315704346,1.515885353088379,"(0, 0, 0)",None,None,18
id-00000684,clean,mobilenetv2,2.3839545249938965,0.9202703237533569,2.4375948905944824,0.3647727072238922,4.821549415588379,1.2850430011749268,"(0, 0, 0)",None,None,15
id-00000685,clean,densenet169,2.027987480163574,0.8042709231376648,0.9646455645561218,0.22039933502674103,2.992633104324341,1.0246702432632446,"(0, 0, 0)",None,None,5
id-00000686,clean,shufflenet1_5,0.9942226409912109,0.6319438219070435,0.39551305770874023,0.34770745038986206,1.3897356986999512,0.9796512722969055,"(0, 0, 0)",None,None,15
id-00000687,clean,vgg13bn,1.3463950157165527,0.8174651265144348,0.7869892120361328,0.535457193851471,2.1333842277526855,1.3529223203659058,"(0, 0, 0)",None,None,12
id-00000688,backdoor,densenet169,2.2677249908447266,1.0896070003509521,0.8904593586921692,0.2508842647075653,3.158184289932251,1.3404912948608398,"(252, 8, 64)",polygon,3,24
id-00000689,clean,shufflenet1_5,1.2422206401824951,0.5025168657302856,0.5133479833602905,0.3259117007255554,1.7555686235427856,0.8284285664558411,"(0, 0, 0)",None,None,9
id-00000690,backdoor,resnet34,2.3516833782196045,0.9804499745368958,1.2790768146514893,0.4337618947029114,3.6307601928710938,1.4142118692398071,"(40, 196, 175)",polygon,4,21
id-00000691,clean,densenet161,1.7214313745498657,0.7705159187316895,0.46598467230796814,0.38821959495544434,2.1874160766601562,1.1587355136871338,"(0, 0, 0)",None,None,23
id-00000692,clean,shufflenet1_5,1.6079574823379517,0.6684707403182983,0.3893859088420868,0.3758643567562103,1.9973434209823608,1.044335126876831,"(0, 0, 0)",None,None,18
id-00000693,clean,densenet161,4.151528358459473,1.3865971565246582,0.5154609680175781,0.31141197681427,4.666989326477051,1.6980091333389282,"(0, 0, 0)",None,None,22
id-00000694,clean,inceptionv3,3.2828128337860107,1.148288607597351,0.7520176768302917,0.22552914917469025,4.034830570220947,1.373817801475525,"(0, 0, 0)",None,None,16
id-00000695,clean,densenet161,2.406008005142212,1.0156052112579346,0.6531375050544739,0.43328750133514404,3.059145450592041,1.4488927125930786,"(0, 0, 0)",None,None,21
id-00000696,backdoor,densenet161,1.8080813884735107,1.077864170074463,0.46749991178512573,0.1323186755180359,2.2755813598632812,1.210182785987854,"(0, 0, 0)",instagram,GothamFilterXForm,23
id-00000697,clean,resnet18,1.2854253053665161,0.4680837392807007,0.8538631200790405,0.4881799817085266,2.1392884254455566,0.9562637209892273,"(0, 0, 0)",None,None,15
id-00000698,clean,wideresnet50,2.3818037509918213,1.2746765613555908,0.43900948762893677,0.1736070215702057,2.8208131790161133,1.4482835531234741,"(0, 0, 0)",None,None,7
id-00000699,backdoor,wideresnet101,2.714045286178589,1.1449949741363525,0.9143244624137878,0.17325542867183685,3.6283698081970215,1.3182504177093506,"(0, 0, 0)",instagram,GothamFilterXForm,24
id-00000700,backdoor,vgg13bn,0.10808801651000977,0.17334473133087158,1.2040748596191406,0.36125999689102173,1.3121628761291504,0.5346047282218933,"(97, 69, 28)",polygon,7,17
id-00000701,clean,densenet121,1.4710183143615723,0.7309106588363647,0.5346570611000061,0.14026573300361633,2.0056753158569336,0.8711764216423035,"(0, 0, 0)",None,None,16
id-00000702,clean,densenet169,1.3833692073822021,0.9692419767379761,0.7682265639305115,0.1871703863143921,2.1515958309173584,1.1564123630523682,"(0, 0, 0)",None,None,22
id-00000703,backdoor,resnet18,0.8065692186355591,0.2989388406276703,0.4506066143512726,0.4510343372821808,1.2571758031845093,0.7499731779098511,"(64, 78, 142)",polygon,11,9
id-00000704,backdoor,wideresnet101,3.2336673736572266,1.2848694324493408,0.45898762345314026,0.10640603303909302,3.692655086517334,1.3912755250930786,"(21, 187, 127)",polygon,12,16
id-00000705,backdoor,wideresnet50,1.0155692100524902,0.3799145519733429,0.47004902362823486,0.30231574177742004,1.485618233680725,0.6822302937507629,"(227, 70, 147)",polygon,9,15
id-00000706,clean,resnet34,1.4203413724899292,0.8561077117919922,0.9525970220565796,0.4140317738056183,2.372938394546509,1.270139455795288,"(0, 0, 0)",None,None,22
id-00000707,backdoor,resnet18,1.0589158535003662,0.5255520343780518,1.2871394157409668,0.41651836037635803,2.346055269241333,0.9420704245567322,"(0, 0, 0)",instagram,GothamFilterXForm,23
id-00000708,clean,densenet201,1.4585423469543457,0.8128357529640198,0.9050397872924805,0.5159196257591248,2.363582134246826,1.3287553787231445,"(0, 0, 0)",None,None,18
id-00000709,clean,shufflenet1_5,2.563523292541504,1.16851806640625,0.622888445854187,0.11869484186172485,3.1864116191864014,1.28721284866333,"(0, 0, 0)",None,None,16
id-00000710,backdoor,resnet50,2.7453205585479736,1.1179141998291016,0.5170652866363525,0.5863950848579407,3.262385845184326,1.7043092250823975,"(95, 191, 254)",polygon,11,19
id-00000711,clean,shufflenet1_0,1.668538212776184,0.8232053518295288,0.32317039370536804,0.12058693915605545,1.9917086362838745,0.9437922835350037,"(0, 0, 0)",None,None,10
id-00000712,backdoor,googlenet,4.2126359939575195,0.5993326902389526,0.49799618124961853,0.13247190415859222,4.71063232421875,0.731804609298706,"(0, 0, 0)",instagram,ToasterXForm,16
id-00000713,clean,resnet18,1.525500774383545,0.8291969895362854,0.65716153383255,0.3534349799156189,2.18266224861145,1.1826319694519043,"(0, 0, 0)",None,None,16
id-00000714,clean,resnet18,2.9447550773620605,1.0371308326721191,0.8190479278564453,0.526637077331543,3.763803005218506,1.563767910003662,"(0, 0, 0)",None,None,15
id-00000715,backdoor,densenet161,6.564146995544434,2.484373092651367,1.2549395561218262,0.3944645822048187,7.81908655166626,2.8788375854492188,"(0, 0, 0)",instagram,KelvinFilterXForm,24
