model_name,model_architecture,model_label,trigger_type_aux,square25_r_mean_diff,square25_r_std_diff,square30_r_mean_diff,square30_r_std_diff,square35_r_mean_diff,square35_r_std_diff,square40_r_mean_diff,square40_r_std_diff,square45_r_mean_diff,square45_r_std_diff,square50_r_mean_diff,square50_r_std_diff,clean_mean,clean_std,square25_r_mean,square25_r_std,square30_r_mean,square30_r_std,square35_r_mean,square35_r_std,square40_r_mean,square40_r_std,square45_r_mean,square45_r_std,square50_r_mean,square50_r_std,trigger_color,num_classes
id-00000543,densenet161,backdoor,None,0.9185922145843506,0.8855453729629517,1.0298629999160767,0.9038667678833008,1.3008939027786255,1.0157952308654785,1.5042245388031006,1.0606474876403809,1.7438395023345947,1.0904675722122192,1.9616930484771729,1.07232666015625,0.4250797927379608,0.1718599498271942,1.3436720371246338,1.0574053525924683,1.4549428224563599,1.0757267475128174,1.7259737253189087,1.1876552104949951,1.9293043613433838,1.2325074672698975,2.168919324874878,1.2623275518417358,2.386772871017456,1.2441866397857666,random,15
id-00000544,shufflenet1_5,clean,None,0.29379913210868835,0.3777537941932678,0.3793574273586273,0.39656147360801697,0.42868176102638245,0.43718746304512024,0.5793113708496094,0.5341029167175293,0.7601699829101562,0.6227860450744629,0.8169870376586914,0.6490649580955505,0.3465212285518646,0.08973369747400284,0.640320360660553,0.46748748421669006,0.7258786559104919,0.4862951636314392,0.7752029895782471,0.5269211530685425,0.9258325695991516,0.6238366365432739,1.1066912412643433,0.7125197649002075,1.1635082960128784,0.7387986779212952,random,7
id-00000545,resnet50,clean,None,0.6349541544914246,0.4996233880519867,0.7470900416374207,0.6379104852676392,0.9202709794044495,0.8159853219985962,1.009580135345459,0.9029287099838257,1.2081928253173828,1.0122816562652588,1.3775126934051514,1.0818010568618774,0.4670996069908142,0.46220752596855164,1.1020537614822388,0.9618309140205383,1.2141896486282349,1.1001180410385132,1.3873705863952637,1.2781928777694702,1.476679801940918,1.3651362657546997,1.6752923727035522,1.4744892120361328,1.8446122407913208,1.5440086126327515,random,10
id-00000546,resnet34,backdoor,polygon-3,1.0705044269561768,1.4155168533325195,1.3936610221862793,1.5304220914840698,1.7042877674102783,1.5662834644317627,1.89302396774292,1.600244164466858,2.118048906326294,1.57552170753479,2.2440123558044434,1.5135996341705322,0.9150510430335999,0.20655079185962677,1.9855555295944214,1.6220676898956299,2.3087120056152344,1.7369729280471802,2.6193387508392334,1.772834300994873,2.808074951171875,1.8067950010299683,3.033099889755249,1.7820725440979004,3.1590633392333984,1.7201504707336426,random,10
id-00000547,shufflenet2_0,clean,None,0.290042519569397,0.3714989721775055,0.39268922805786133,0.4347555637359619,0.454342246055603,0.46714329719543457,0.6270279884338379,0.5746821165084839,0.7816895842552185,0.6380558013916016,0.8835957646369934,0.6978060007095337,0.3069790005683899,0.1251799464225769,0.5970215201377869,0.4966789186000824,0.6996682286262512,0.5599355101585388,0.7613212466239929,0.5923232436180115,0.9340069890022278,0.6998620629310608,1.0886685848236084,0.7632357478141785,1.1905747652053833,0.8229859471321106,random,6
id-00000548,shufflenet1_0,backdoor,None,0.46922433376312256,0.4663172960281372,0.7046034336090088,0.6161421537399292,0.805530309677124,0.6844065189361572,1.012622594833374,0.7407322525978088,1.2036731243133545,0.7739619016647339,1.2837390899658203,0.777096152305603,0.54966139793396,0.1146153137087822,1.0188857316970825,0.5809326171875,1.2542648315429688,0.730757474899292,1.355191707611084,0.79902184009552,1.562283992767334,0.8553475737571716,1.7533345222473145,0.8885772228240967,1.8334004878997803,0.8917114734649658,random,15
id-00000549,shufflenet2_0,backdoor,polygon-9,0.8027132749557495,0.9525880813598633,0.9885283708572388,0.9745615720748901,1.000792384147644,0.9643868207931519,1.0880179405212402,0.9612371921539307,1.2380554676055908,0.9344125986099243,1.2660393714904785,0.920700192451477,0.5672402381896973,0.3439764678478241,1.3699535131454468,1.2965645790100098,1.555768609046936,1.3185380697250366,1.5680326223373413,1.3083633184432983,1.6552581787109375,1.3052136898040771,1.805295705795288,1.2783890962600708,1.8332796096801758,1.2646766901016235,random,23
id-00000550,densenet169,clean,None,0.18965768814086914,0.18640559911727905,0.24354636669158936,0.23538100719451904,0.3456224799156189,0.326689213514328,0.4105760455131531,0.3810173273086548,0.49941128492355347,0.4261032044887543,0.6123735308647156,0.4991479218006134,0.6674003005027771,0.10409017652273178,0.8570579886436462,0.29049578309059143,0.9109466671943665,0.3394711911678314,1.013022780418396,0.4307793974876404,1.0779763460159302,0.48510751128196716,1.1668115854263306,0.5301933884620667,1.2797738313674927,0.6032381057739258,random,6
id-00000551,inceptionv3,backdoor,None,0.6155214905738831,0.48583072423934937,0.7258091568946838,0.5110975503921509,0.8977585434913635,0.6179103255271912,1.0879781246185303,0.7145265936851501,1.2752313613891602,0.7703995108604431,1.4413113594055176,0.7885175347328186,0.9749631285667419,0.33459681272506714,1.590484619140625,0.8204275369644165,1.7007722854614258,0.845694363117218,1.8727216720581055,0.9525071382522583,2.062941312789917,1.0491234064102173,2.250194549560547,1.1049963235855103,2.4162745475769043,1.1231143474578857,random,22
id-00000552,densenet121,clean,None,1.0275542736053467,0.6641314625740051,1.223358392715454,0.7403585314750671,1.5703743696212769,0.8834195733070374,1.7891262769699097,0.971822202205658,2.0043816566467285,0.9956933856010437,2.142709732055664,0.9565488696098328,0.49874821305274963,0.48890477418899536,1.526302456855774,1.1530362367630005,1.7221065759658813,1.2292633056640625,2.069122552871704,1.3723243474960327,2.287874460220337,1.4607269763946533,2.5031299591064453,1.484598159790039,2.641458034515381,1.4454536437988281,random,23
id-00000553,resnet18,backdoor,None,0.6312376260757446,0.5826550722122192,0.7783876657485962,0.6751715540885925,1.0371499061584473,0.8314030170440674,1.1774756908416748,0.8920875787734985,1.385082721710205,0.9876006841659546,1.5820748805999756,1.053601861000061,1.0100688934326172,0.2534046173095703,1.6413065195083618,0.8360596895217896,1.7884565591812134,0.9285761713981628,2.0472187995910645,1.0848076343536377,2.187544584274292,1.1454921960830688,2.3951516151428223,1.241005301475525,2.5921437740325928,1.3070064783096313,random,11
id-00000554,densenet169,clean,None,0.6471994519233704,0.6947904825210571,0.7845246195793152,0.8359464406967163,0.981443464756012,0.9736047983169556,1.1233713626861572,1.0597219467163086,1.3179702758789062,1.146767497062683,1.5495200157165527,1.2217438220977783,0.5043784976005554,0.19766461849212646,1.1515779495239258,0.8924551010131836,1.2889031171798706,1.0336110591888428,1.4858219623565674,1.171269416809082,1.6277498006820679,1.257386565208435,1.822348713874817,1.3444321155548096,2.053898572921753,1.4194084405899048,random,14
id-00000555,vgg16bn,backdoor,polygon-4,1.2561466693878174,1.2623709440231323,1.3623464107513428,1.3168805837631226,1.4930803775787354,1.357803463935852,1.6692039966583252,1.4033076763153076,1.8475072383880615,1.4753468036651611,1.9483225345611572,1.4774762392044067,0.8942863345146179,0.3409844934940338,2.15043306350708,1.6033554077148438,2.2566328048706055,1.657865047454834,2.387366771697998,1.6987879276275635,2.563490390777588,1.744292140007019,2.741793632507324,1.8163312673568726,2.84260892868042,1.8184607028961182,random,19
id-00000556,shufflenet1_0,clean,None,0.21851462125778198,0.14791101217269897,0.304246723651886,0.22176510095596313,0.35882407426834106,0.26319819688796997,0.45067960023880005,0.3165937662124634,0.5214133858680725,0.3599672317504883,0.588380753993988,0.39684033393859863,0.7027950882911682,0.3421313762664795,0.9213097095489502,0.49004238843917847,1.0070418119430542,0.5638964772224426,1.0616191625595093,0.6053295731544495,1.1534746885299683,0.6587251424789429,1.2242084741592407,0.7020986080169678,1.2911758422851562,0.7389717102050781,random,10
id-00000557,vgg19bn,clean,None,0.3137178421020508,0.18072998523712158,0.39185094833374023,0.22378772497177124,0.49509453773498535,0.22376900911331177,0.5538387298583984,0.26136404275894165,0.6498942375183105,0.2934029698371887,0.8038575649261475,0.4408695101737976,2.0209860801696777,0.7555491328239441,2.3347039222717285,0.9362791180610657,2.412837028503418,0.9793368577957153,2.516080617904663,0.9793181419372559,2.574824810028076,1.0169131755828857,2.6708803176879883,1.0489521026611328,2.824843645095825,1.1964186429977417,random,6
id-00000558,inceptionv3,backdoor,None,0.7324963808059692,0.6508407592773438,0.8845834732055664,0.7471494674682617,1.0802443027496338,0.8472646474838257,1.2472187280654907,0.9185992479324341,1.4369745254516602,0.9433002471923828,1.6208463907241821,1.0053532123565674,0.522354245185852,0.2298509031534195,1.2548506259918213,0.880691647529602,1.4069377183914185,0.97700035572052,1.6025985479354858,1.077115535736084,1.7695729732513428,1.1484501361846924,1.9593287706375122,1.1731511354446411,2.143200635910034,1.2352041006088257,random,13
id-00000559,resnet34,backdoor,polygon-9,1.5887341499328613,1.7303166389465332,1.789719820022583,1.7869223356246948,2.1820740699768066,1.9627999067306519,2.413128614425659,2.015444040298462,2.8437397480010986,2.1390485763549805,3.006793260574341,2.128518581390381,0.561898410320282,0.22089587152004242,2.150632619857788,1.9512125253677368,2.3516182899475098,2.0078182220458984,2.7439725399017334,2.1836957931518555,2.975027084350586,2.236339807510376,3.4056382179260254,2.3599443435668945,3.5686917304992676,2.349414348602295,random,16
id-00000560,resnet18,clean,None,0.3981456160545349,0.44820350408554077,0.5115665793418884,0.5816799998283386,0.6461911797523499,0.6659161448478699,0.692324697971344,0.696686327457428,0.817790687084198,0.764352023601532,0.912841260433197,0.8004788160324097,0.8421767354011536,0.20793414115905762,1.2403223514556885,0.6561376452445984,1.353743314743042,0.7896141409873962,1.4883679151535034,0.8738502860069275,1.5345014333724976,0.9046204686164856,1.6599674224853516,0.9722861647605896,1.7550179958343506,1.0084129571914673,random,8
id-00000561,wideresnet50,backdoor,polygon-9,0.7595152854919434,0.7364330887794495,0.8663839101791382,0.8054158091545105,1.0833998918533325,0.9290130734443665,1.2741007804870605,1.0536391735076904,1.453808069229126,1.120079517364502,1.6481701135635376,1.1904759407043457,0.44769302010536194,0.3603503108024597,1.207208275794983,1.0967833995819092,1.3140769004821777,1.1657661199569702,1.531092882156372,1.2893633842468262,1.7217937707901,1.413989543914795,1.9015010595321655,1.480429768562317,2.095863103866577,1.5508261919021606,random,14
id-00000562,shufflenet1_0,clean,None,0.4522453546524048,0.48423710465431213,0.6641073226928711,0.6032159328460693,0.7287225723266602,0.6836980581283569,0.9370557069778442,0.7951682806015015,1.1809364557266235,0.9255539178848267,1.2485281229019165,0.9553865194320679,0.3554699420928955,0.2621420919895172,0.8077152967453003,0.7463791966438293,1.0195772647857666,0.8653580546379089,1.0841925144195557,0.9458401799201965,1.2925256490707397,1.0573103427886963,1.536406397819519,1.1876959800720215,1.603998064994812,1.2175285816192627,random,7
id-00000563,vgg11bn,clean,None,0.6815049648284912,0.47655099630355835,0.715240478515625,0.5131251215934753,0.8367486000061035,0.5357617735862732,0.9821834564208984,0.5830230116844177,1.0981552600860596,0.6760779023170471,1.166405200958252,0.7328494191169739,1.5256531238555908,0.5504793524742126,2.207158088684082,1.027030348777771,2.240893602371216,1.063604474067688,2.3624017238616943,1.0862411260604858,2.5078365802764893,1.1335023641586304,2.6238083839416504,1.2265572547912598,2.6920583248138428,1.2833287715911865,random,24
id-00000564,resnet18,clean,None,0.7745993137359619,0.5500309467315674,0.8989014625549316,0.602878212928772,1.0933085680007935,0.6799614429473877,1.1973100900650024,0.7038644552230835,1.3624763488769531,0.7430577278137207,1.561837911605835,0.8103915452957153,0.718895673751831,0.4946327209472656,1.493494987487793,1.044663667678833,1.6177971363067627,1.0975109338760376,1.8122042417526245,1.1745941638946533,1.9162057638168335,1.1984971761703491,2.081372022628784,1.2376904487609863,2.280733585357666,1.305024266242981,random,20
id-00000565,resnet152,backdoor,polygon-9,0.8347870111465454,0.5676823854446411,0.9838718175888062,0.5503849983215332,1.2924712896347046,0.648094892501831,1.4966191053390503,0.7631230354309082,1.6684788465499878,0.766142725944519,1.869315505027771,0.8077350854873657,0.9702621698379517,0.5962122678756714,1.805049180984497,1.1638946533203125,1.9541339874267578,1.1465972661972046,2.2627334594726562,1.2443071603775024,2.466881275177002,1.3593353033065796,2.6387410163879395,1.3623549938201904,2.8395776748657227,1.403947353363037,random,19
id-00000566,resnet50,backdoor,polygon-4,0.9477752447128296,0.9688125252723694,1.1290088891983032,1.0944006443023682,1.4459755420684814,1.2853612899780273,1.5485599040985107,1.3043224811553955,1.7585160732269287,1.3788790702819824,1.9690990447998047,1.4365894794464111,0.441009521484375,0.14197152853012085,1.3887847661972046,1.1107840538024902,1.5700184106826782,1.2363722324371338,1.8869850635528564,1.427332878112793,1.9895694255828857,1.4462940692901611,2.1995255947113037,1.5208505392074585,2.4101085662841797,1.5785610675811768,random,16
id-00000567,inceptionv3,backdoor,polygon-9,1.4788756370544434,1.5075957775115967,1.6527693271636963,1.4801634550094604,1.9360253810882568,1.4950565099716187,2.1538679599761963,1.4923731088638306,2.213772773742676,1.4258325099945068,2.3242785930633545,1.3936001062393188,0.577873945236206,0.24896661937236786,2.0567495822906494,1.756562352180481,2.2306432723999023,1.7291300296783447,2.513899326324463,1.744023084640503,2.7317419052124023,1.7413396835327148,2.791646718978882,1.6747990846633911,2.9021525382995605,1.6425666809082031,random,18
id-00000568,vgg19bn,backdoor,polygon-4,1.3613649606704712,1.851517677307129,1.3956650495529175,1.8343791961669922,1.549049735069275,1.9185552597045898,1.6827667951583862,1.9871842861175537,1.7537051439285278,1.9940502643585205,1.741040587425232,1.8946433067321777,1.2967032194137573,0.5750383734703064,2.6580681800842285,2.42655611038208,2.692368268966675,2.4094176292419434,2.8457529544830322,2.493593692779541,2.9794700145721436,2.562222719192505,3.050408363342285,2.5690886974334717,3.0377438068389893,2.469681739807129,random,5
id-00000569,resnet50,clean,None,0.28481000661849976,0.3264651894569397,0.3859526515007019,0.4750422239303589,0.5368495583534241,0.6668121218681335,0.6183061003684998,0.7268567085266113,0.7354527115821838,0.7602900862693787,0.9382316470146179,0.9119659662246704,0.739198625087738,0.21342790126800537,1.0240086317062378,0.5398930907249451,1.12515127658844,0.6884701251983643,1.276048183441162,0.8802400231361389,1.3575047254562378,0.9402846097946167,1.4746513366699219,0.973717987537384,1.677430272102356,1.1253938674926758,random,10
id-00000570,densenet121,clean,None,0.9807285070419312,0.8842289447784424,1.2139824628829956,1.0369594097137451,1.516655683517456,1.1644116640090942,1.6122123003005981,1.1711668968200684,1.8295789957046509,1.2157477140426636,1.979732632637024,1.3187671899795532,0.42314061522483826,0.146138995885849,1.4038691520690918,1.0303679704666138,1.6371231079101562,1.1830984354019165,1.9397963285446167,1.3105506896972656,2.035352945327759,1.3173059225082397,2.2527196407318115,1.361886739730835,2.4028732776641846,1.4649062156677246,random,24
id-00000571,wideresnet50,backdoor,None,0.8031735420227051,0.7667230367660522,0.9487881660461426,0.850890040397644,1.143320918083191,0.8951716423034668,1.3360127210617065,0.9947972297668457,1.555430293083191,1.064732313156128,1.79770028591156,1.1622246503829956,0.920700192451477,0.24095669388771057,1.7238737344741821,1.0076797008514404,1.8694883584976196,1.0918467044830322,2.064021110534668,1.136128306388855,2.2567129135131836,1.2357538938522339,2.476130485534668,1.3056889772415161,2.718400478363037,1.4031813144683838,random,23
id-00000572,resnet34,backdoor,polygon-9,0.8679364323616028,0.63703453540802,1.1141679286956787,0.7315497398376465,1.3927321434020996,0.8762317895889282,1.5330369472503662,0.9483330249786377,1.7067019939422607,0.94324791431427,1.8643393516540527,0.9755797386169434,0.6312208771705627,0.5240300893783569,1.4991573095321655,1.161064624786377,1.7453888654708862,1.2555798292160034,2.0239529609680176,1.4002618789672852,2.164257764816284,1.4723631143569946,2.3379228115081787,1.467278003692627,2.4955601692199707,1.4996098279953003,random,14
id-00000573,densenet121,clean,None,0.664126455783844,0.785956084728241,0.8026555180549622,0.8906397223472595,1.0128815174102783,1.0369600057601929,1.1549642086029053,1.1325162649154663,1.285721778869629,1.157944917678833,1.4406404495239258,1.2100929021835327,0.3949761986732483,0.1347486525774002,1.0591026544570923,0.92070472240448,1.1976317167282104,1.0253883600234985,1.4078577756881714,1.1717087030410767,1.5499404668807983,1.26726496219635,1.6806979179382324,1.2926936149597168,1.8356167078018188,1.3448415994644165,random,10
id-00000574,mobilenetv2,backdoor,None,0.8920822143554688,0.3385736346244812,1.06611967086792,0.38032156229019165,1.1445910930633545,0.4050970673561096,1.3748607635498047,0.4577407240867615,1.6145474910736084,0.549632728099823,1.7310144901275635,0.5458665490150452,2.150064706802368,0.6906448006629944,3.042146921157837,1.0292184352874756,3.216184377670288,1.070966362953186,3.2946557998657227,1.095741868019104,3.524925470352173,1.1483855247497559,3.7646121978759766,1.2402775287628174,3.8810791969299316,1.2365113496780396,random,19
id-00000575,resnet34,backdoor,polygon-9,0.9453378319740295,1.692960500717163,1.0327796936035156,1.7187467813491821,1.1819071769714355,1.7688157558441162,1.2557063102722168,1.7863398790359497,1.4506146907806396,1.9110722541809082,1.6326370239257812,2.019338369369507,0.7428272366523743,0.16426967084407806,1.6881650686264038,1.8572301864624023,1.7756068706512451,1.8830164670944214,1.9247344732284546,1.9330854415893555,1.9985334873199463,1.950609564781189,2.193441867828369,2.0753419399261475,2.3754642009735107,2.183608055114746,random,8
id-00000576,resnet101,clean,None,0.7176517248153687,0.6268106698989868,0.9148072004318237,0.7248351573944092,1.1356974840164185,0.8088810443878174,1.3010189533233643,0.8956543207168579,1.4722166061401367,0.9464432001113892,1.5701570510864258,0.9392340183258057,0.6308951377868652,0.33782342076301575,1.3485468626022339,0.9646340608596802,1.545702338218689,1.0626585483551025,1.7665926218032837,1.1467044353485107,1.9319140911102295,1.2334777116775513,2.103111743927002,1.2842665910720825,2.201052188873291,1.277057409286499,random,16
id-00000577,resnet101,backdoor,polygon-9,1.2893216609954834,1.8912992477416992,1.3243582248687744,1.8288326263427734,1.3683381080627441,1.6917901039123535,1.3704829216003418,1.5422022342681885,1.3029935359954834,1.1523141860961914,1.3449921607971191,1.0651779174804688,0.7688043117523193,0.17947980761528015,2.0581259727478027,2.0707790851593018,2.0931625366210938,2.008312463760376,2.1371424198150635,1.871269941329956,2.139287233352661,1.721682071685791,2.0717978477478027,1.331794023513794,2.1137964725494385,1.2446577548980713,random,5
id-00000578,resnet50,clean,None,0.4729694724082947,0.5364964604377747,0.5819458365440369,0.6277986764907837,0.7185822129249573,0.6871734261512756,0.8597903847694397,0.7765748500823975,1.0425834655761719,0.9081973433494568,1.1736440658569336,0.9621461033821106,0.7386675477027893,0.12910155951976776,1.211637020111084,0.6655980348587036,1.3206133842468262,0.7569002509117126,1.4572497606277466,0.8162750005722046,1.598457932472229,0.9056764245033264,1.781251072883606,1.0372989177703857,1.9123115539550781,1.0912476778030396,random,6
id-00000579,googlenet,backdoor,None,0.25571495294570923,0.18985672295093536,0.34970587491989136,0.28284019231796265,0.43616682291030884,0.3731902241706848,0.5864594578742981,0.516618549823761,0.7151747345924377,0.6337476372718811,0.8671364188194275,0.7147794365882874,0.7255023121833801,0.2141694277524948,0.9812172651290894,0.4040261507034302,1.0752081871032715,0.49700963497161865,1.161669135093689,0.5873596668243408,1.3119617700576782,0.730787992477417,1.4406770467758179,0.8479170799255371,1.5926387310028076,0.9289488792419434,random,5
id-00000580,resnet152,clean,None,0.14234048128128052,0.301039457321167,0.19825083017349243,0.3842970132827759,0.2672325372695923,0.5265920162200928,0.32451337575912476,0.5848119854927063,0.3995921015739441,0.6481502056121826,0.49340587854385376,0.7807131409645081,0.7147611975669861,0.19379211962223053,0.8571016788482666,0.49483156204223633,0.9130120277404785,0.5780891180038452,0.9819937348365784,0.7203841209411621,1.0392745733261108,0.7786040902137756,1.1143532991409302,0.841942310333252,1.2081670761108398,0.9745052456855774,random,5
id-00000581,inceptionv3,backdoor,None,0.8633381128311157,0.5696226358413696,1.0021733045578003,0.6281094551086426,1.2197519540786743,0.729936957359314,1.4125938415527344,0.7649916410446167,1.5837143659591675,0.7634190320968628,1.7966128587722778,0.8030542135238647,0.5732475519180298,0.4320506751537323,1.4365856647491455,1.0016733407974243,1.57542085647583,1.0601601600646973,1.792999505996704,1.1619876623153687,1.9858413934707642,1.1970423460006714,2.1569619178771973,1.1954697370529175,2.3698604106903076,1.2351049184799194,random,24
id-00000582,resnet152,backdoor,polygon-8,0.8840102553367615,1.0802668333053589,1.0292606353759766,1.1260534524917603,1.2809386253356934,1.2133474349975586,1.4595787525177002,1.2831424474716187,1.6963903903961182,1.3924992084503174,1.855757474899292,1.3650827407836914,0.8357426524162292,0.28079983592033386,1.7197529077529907,1.3610666990280151,1.865003228187561,1.4068533182144165,2.1166813373565674,1.4941473007202148,2.295321464538574,1.563942313194275,2.532133102416992,1.6732990741729736,2.691500186920166,1.6458826065063477,random,19
id-00000583,shufflenet1_5,backdoor,None,0.5609824657440186,0.5199277400970459,0.8699200749397278,0.8056930303573608,0.90818852186203,0.815183162689209,1.2223198413848877,1.0140585899353027,1.546931505203247,1.1136397123336792,1.6102268695831299,1.1520636081695557,0.35740023851394653,0.30526578426361084,0.9183827042579651,0.8251935243606567,1.2273203134536743,1.1109588146209717,1.2655887603759766,1.1204489469528198,1.579720139503479,1.3193243741989136,1.9043318033218384,1.41890549659729,1.9676271677017212,1.4573293924331665,random,13
id-00000584,densenet201,clean,None,0.39669233560562134,0.4885253608226776,0.5021266341209412,0.6154261827468872,0.6600556969642639,0.7703299522399902,0.7473079562187195,0.8230166435241699,0.8911440968513489,0.8841730356216431,1.061725378036499,0.9524978399276733,0.793226420879364,0.16391459107398987,1.1899187564849854,0.6524399518966675,1.2953530550003052,0.7793407440185547,1.453282117843628,0.9342445135116577,1.5405343770980835,0.9869312047958374,1.684370517730713,1.0480875968933105,1.8549518585205078,1.1164124011993408,random,14
id-00000585,vgg16bn,clean,None,0.7511796355247498,0.7121336460113525,0.8699561953544617,0.8157999515533447,1.0525314807891846,0.9353464841842651,1.1976087093353271,1.0312933921813965,1.3578393459320068,1.1672097444534302,1.4981532096862793,1.229207992553711,0.6857865452766418,0.34074655175209045,1.4369661808013916,1.0528801679611206,1.5557427406311035,1.1565464735031128,1.7383180856704712,1.2760930061340332,1.8833953142166138,1.3720399141311646,2.043625831604004,1.5079562664031982,2.1839396953582764,1.569954514503479,random,12
id-00000586,shufflenet1_0,clean,None,0.4430483281612396,0.5224376916885376,0.5773283243179321,0.6250278949737549,0.6029670238494873,0.6432613134384155,0.8544782400131226,0.7733057141304016,0.9810103178024292,0.8098692893981934,1.0202860832214355,0.8263298273086548,0.29260584712028503,0.0912407785654068,0.7356541752815247,0.6136784553527832,0.8699342012405396,0.7162686586380005,0.89557284116745,0.7345020771026611,1.14708411693573,0.8645464777946472,1.2736161947250366,0.901110053062439,1.312891960144043,0.9175705909729004,random,23
id-00000587,squeezenetv1_1,clean,None,0.6263584494590759,0.5499044060707092,0.7471515536308289,0.6541634202003479,0.8016871809959412,0.6388867497444153,0.9844748377799988,0.6688646674156189,1.2031097412109375,0.7666066288948059,1.2899086475372314,0.7388213276863098,0.8577855229377747,0.6276816725730896,1.4841439723968506,1.1775860786437988,1.6049370765686035,1.2818450927734375,1.6594727039337158,1.2665684223175049,1.8422603607177734,1.2965463399887085,2.0608952045440674,1.3942883014678955,2.1476941108703613,1.3665030002593994,random,9
id-00000588,shufflenet1_5,clean,None,0.4305819869041443,0.4235331416130066,0.7367684841156006,0.6221110224723816,0.7783414125442505,0.6520965695381165,0.9705137014389038,0.7284840941429138,1.3183659315109253,0.805610716342926,1.352311372756958,0.7999851703643799,0.3547220230102539,0.11011667549610138,0.7853040099143982,0.5336498022079468,1.0914905071258545,0.7322276830673218,1.1330634355545044,0.7622132301330566,1.3252357244491577,0.838600754737854,1.6730879545211792,0.9157273769378662,1.707033395767212,0.9101018309593201,random,17
id-00000589,shufflenet2_0,backdoor,polygon-9,0.45649921894073486,0.5736727714538574,0.613355278968811,0.5672928690910339,0.654837965965271,0.604840099811554,0.8103069067001343,0.6770201921463013,0.9882162809371948,0.7811142206192017,1.0185136795043945,0.7862371206283569,0.5553796291351318,0.3763314485549927,1.0118788480758667,0.9500042200088501,1.1687349081039429,0.9436243176460266,1.2102175951004028,0.9811715483665466,1.3656865358352661,1.053351640701294,1.5435959100723267,1.1574456691741943,1.5738933086395264,1.1625685691833496,random,10
id-00000590,resnet50,backdoor,None,0.23137956857681274,0.11748385429382324,0.2983474135398865,0.1947861611843109,0.4131738543510437,0.3439008891582489,0.4770035147666931,0.42219820618629456,0.560982882976532,0.48859819769859314,0.6621033549308777,0.5697413682937622,0.9498345255851746,0.3704476058483124,1.1812140941619873,0.4879314601421356,1.248181939125061,0.5652337670326233,1.3630083799362183,0.7143484950065613,1.4268380403518677,0.7926458120346069,1.5108174085617065,0.8590458035469055,1.6119378805160522,0.940189003944397,random,10
id-00000591,shufflenet1_5,clean,None,0.3749046325683594,0.2535478174686432,0.5213621258735657,0.37268951535224915,0.6192290186882019,0.43028369545936584,0.8175469040870667,0.5147086381912231,1.0000731945037842,0.5900602340698242,1.1230652332305908,0.6194111108779907,0.5653689503669739,0.34067055583000183,0.9402735829353333,0.594218373298645,1.0867310762405396,0.713360071182251,1.1845979690551758,0.7709542512893677,1.3829158544540405,0.8553792238235474,1.5654422044754028,0.9307307600975037,1.6884342432022095,0.9600816369056702,random,20
id-00000592,densenet169,clean,None,0.6405084133148193,0.5480265617370605,0.8487564325332642,0.6620844602584839,1.100730061531067,0.7513108253479004,1.1509630680084229,0.7836018800735474,1.3814449310302734,0.8414114713668823,1.5820786952972412,0.9142712354660034,0.5627362728118896,0.320851594209671,1.203244686126709,0.868878185749054,1.4114927053451538,0.9829360246658325,1.6634663343429565,1.072162389755249,1.7136993408203125,1.104453444480896,1.944181203842163,1.162263035774231,2.144814968109131,1.235122799873352,random,18
id-00000593,shufflenet1_0,backdoor,None,0.5245413184165955,0.4701300263404846,0.7814853191375732,0.5539954900741577,0.7949967384338379,0.5623786449432373,0.9835805892944336,0.67184978723526,1.24605131149292,0.7474181652069092,1.2659791707992554,0.7608675956726074,0.3796560764312744,0.26307427883148193,0.9041973948478699,0.7332043051719666,1.1611413955688477,0.8170697689056396,1.1746528148651123,0.8254529237747192,1.363236665725708,0.9349240660667419,1.6257073879241943,1.0104924440383911,1.6456352472305298,1.0239418745040894,random,16
id-00000594,resnet101,clean,None,0.5996586084365845,0.46736085414886475,0.7276489734649658,0.5282722115516663,0.9785690307617188,0.6199347972869873,1.0461562871932983,0.643811821937561,1.2344863414764404,0.7129830121994019,1.4431835412979126,0.8335579633712769,0.4847051203250885,0.3864462375640869,1.0843636989593506,0.8538070917129517,1.212354063987732,0.9147184491157532,1.4632741212844849,1.0063810348510742,1.5308613777160645,1.030258059501648,1.7191914319992065,1.0994292497634888,1.9278886318206787,1.2200042009353638,random,17
id-00000595,densenet169,backdoor,polygon-9,0.8714307546615601,0.8496753573417664,1.0995581150054932,0.9622117877006531,1.3612936735153198,1.0949621200561523,1.4843961000442505,1.1479954719543457,1.7104592323303223,1.1774026155471802,1.8899126052856445,1.2086460590362549,0.47475460171699524,0.15385611355304718,1.346185326576233,1.0035314559936523,1.574312686920166,1.116067886352539,1.8360482454299927,1.248818278312683,1.9591506719589233,1.3018516302108765,2.185213804244995,1.331258773803711,2.3646671772003174,1.3625022172927856,random,18
id-00000596,vgg13bn,clean,None,0.37105774879455566,0.3544582724571228,0.46334290504455566,0.48876768350601196,0.5350469350814819,0.5896208882331848,0.5912790298461914,0.6700753569602966,0.6926681995391846,0.7675617337226868,0.7841061353683472,0.8629080653190613,1.0156856775283813,0.5472338795661926,1.386743426322937,0.9016921520233154,1.479028582572937,1.0360015630722046,1.5507326126098633,1.1368547677993774,1.6069647073745728,1.2173092365264893,1.708353877067566,1.3147956132888794,1.7997918128967285,1.410141944885254,random,5
